DATE;INSTITUTION;FULL_FARE;STUDENT;TEACHER;SIXTY_YEARS_OLD;TICKET;CHILD;PERSONNEL;FREE;BANK CARD
22.09.2022;İzmir Doğal Yaşam Parkı;134;44;0;1;0;0;0;2;0
22.09.2022;Izulas;85413;73002;1526;4287;29;241;5018;41559;0
22.09.2022;İZTAŞIT KİRAZ;1677;565;93;37;0;0;22;468;0
22.09.2022;Izdeniz;24691;9762;456;967;733;14;1451;5092;0
22.09.2022;Grand Plaza A.Ş ;21;1;1;5;0;0;0;19;0
22.09.2022;İzmir BB - Atik Yönetimi DB;2128;1283;20;52;0;0;0;1215;0
22.09.2022;Eshot;383507;320985;7887;19081;250;876;25980;179340;0
22.09.2022;Metro;136833;97973;2782;5902;606;70;8749;36850;0
22.09.2022;Izdeniz-Araba;132;4;0;1;0;0;0;0;0
22.09.2022;İBB Sebze ve Meyve Hali;92;0;0;0;0;0;0;0;0
22.09.2022;Seferihisar Mot. Taş. Kooperat;5098;3099;127;228;1;1;299;3201;0
22.09.2022;Tramvay Konak;34949;26152;824;1621;98;51;2092;10634;0
22.09.2022;Tramvay Karşıyaka;11273;9361;244;572;38;7;390;4552;0
22.09.2022;İBB Bornova Buz Pisti;0;11;0;0;0;0;0;0;0
22.09.2022;NOSTALJİK TRAMVAY;45;20;0;0;0;0;0;0;0
23.09.2022;Izulas;85019;73655;1426;4217;34;262;5155;42287;0
23.09.2022;Eshot;383670;321210;7609;19222;290;857;26034;177885;0
23.09.2022;Seferihisar Mot. Taş. Kooperat;5231;3069;129;280;2;3;320;3295;0
23.09.2022;Tramvay Karşıyaka;11768;9418;265;531;31;5;404;4769;0
23.09.2022;NOSTALJİK TRAMVAY;40;24;2;0;2;0;0;0;0
23.09.2022;İBB Bornova Buz Pisti;0;14;0;0;0;0;0;0;0
23.09.2022;İzban;134983;81420;2892;4656;1037;71;6019;34693;0
23.09.2022;Tramvay Konak;35376;27008;964;1606;123;31;2161;10645;0
23.09.2022;Metro;138515;102311;2762;5825;566;97;8835;35307;0
23.09.2022;İZTAŞIT KİRAZ;1664;596;92;34;0;0;25;468;0
23.09.2022;Izdeniz;24349;9910;421;903;674;20;1280;4704;0
23.09.2022;İzmir BB - Atik Yönetimi DB;2284;1613;38;65;0;0;0;1254;0
23.09.2022;İBB Sebze ve Meyve Hali;143;1;0;0;0;0;0;0;0
23.09.2022;Teleferik;45;23;0;0;0;0;0;0;0
23.09.2022;Grand Plaza A.Ş ;40;4;0;0;0;0;0;43;0
23.09.2022;İzmir Doğal Yaşam Parkı;112;41;3;2;0;0;0;5;0
23.09.2022;Izdeniz-Araba;6;1;0;0;0;0;0;0;0
24.09.2022;Izdeniz;26073;11762;451;788;1111;26;461;4394;0
24.09.2022;İzban;121975;65294;1715;3609;998;86;3922;28527;0
24.09.2022;İBB Bornova Buz Pisti;0;14;0;0;0;0;0;0;0
24.09.2022;Tramvay Konak;30098;22127;612;1092;104;17;1128;7435;0
24.09.2022;İBB Sebze ve Meyve Hali;145;0;0;0;0;0;0;0;0
24.09.2022;Seferihisar Mot. Taş. Kooperat;4853;2696;75;262;1;2;254;2570;0
24.09.2022;Izulas;84302;55958;691;3741;47;259;4344;35447;0
24.09.2022;Metro;116521;76529;1809;4460;645;109;4022;26875;0
24.09.2022;İZTAŞIT KİRAZ;1492;376;22;25;0;0;16;445;0
24.09.2022;Grand Plaza A.Ş ;31;7;2;2;0;0;0;23;0
24.09.2022;Eshot;305254;193969;3184;14131;285;695;17373;129344;0
24.09.2022;Tramvay Karşıyaka;13379;10833;308;451;27;7;350;3931;0
24.09.2022;NOSTALJİK TRAMVAY;97;66;5;1;1;0;1;4;0
24.09.2022;İzmir BB - Atik Yönetimi DB;3541;2003;39;74;0;0;0;1316;0
24.09.2022;Izdeniz-Araba;95;6;2;3;0;0;0;0;0
24.09.2022;Teleferik;214;46;3;0;0;0;0;0;0
24.09.2022;İzmir Doğal Yaşam Parkı;574;162;20;6;0;0;0;19;0
25.09.2022;Izulas;59114;42447;404;2499;41;175;3128;27317;0
25.09.2022;Seferihisar Mot. Taş. Kooperat;4477;2240;77;208;1;0;215;2362;0
25.09.2022;İzban;95452;53363;1101;2558;969;86;3040;22553;0
25.09.2022;Izdeniz;21364;9536;238;418;973;16;352;2986;0
25.09.2022;İZTAŞIT KİRAZ;937;201;10;11;0;0;8;202;0
25.09.2022;Tramvay Konak;20871;16748;292;613;94;15;860;5113;0
25.09.2022;Eshot;228303;149959;1933;10268;250;577;12545;109016;0
25.09.2022;İzmir Doğal Yaşam Parkı;1227;383;29;9;0;0;0;30;0
25.09.2022;Metro;76478;56985;835;2312;548;84;2522;16150;0
25.09.2022;Teleferik;200;63;1;1;0;0;0;0;0
25.09.2022;Izdeniz-Araba;89;6;1;6;0;0;0;0;0
25.09.2022;İBB Sebze ve Meyve Hali;2;0;0;0;0;0;0;0;0
25.09.2022;İBB Bornova Buz Pisti;1;18;0;0;0;0;0;0;0
25.09.2022;Tramvay Karşıyaka;10339;8285;217;330;31;17;292;2986;0
25.09.2022;İzmir BB - Atik Yönetimi DB;4065;2014;53;49;0;0;0;979;0
25.09.2022;NOSTALJİK TRAMVAY;181;107;3;2;0;0;3;5;0
26.09.2022;Izdeniz;29000;11775;432;1172;849;13;1802;6459;0
26.09.2022;Metro;148921;127477;2827;6484;667;101;9360;38857;0
26.09.2022;Seferihisar Mot. Taş. Kooperat;5078;3030;135;286;4;2;336;3287;0
26.09.2022;İZTAŞIT KİRAZ;1761;577;91;26;0;1;23;649;0
26.09.2022;İBB Bornova Buz Pisti;2;8;0;0;0;0;0;0;0
26.09.2022;Tramvay Karşıyaka;10558;7878;201;554;28;2;387;5219;0
26.09.2022;İzmir BB - Atik Yönetimi DB;2092;1613;17;64;0;0;0;1307;0
26.09.2022;NOSTALJİK TRAMVAY;31;27;0;0;0;0;0;0;0
26.09.2022;Eshot;389045;331108;7545;20483;213;829;26384;191972;0
26.09.2022;İzmir Doğal Yaşam Parkı;64;26;0;0;0;0;0;0;0
26.09.2022;Tramvay Konak;34440;25385;860;1664;100;40;2116;11286;0
26.09.2022;Grand Plaza A.Ş ;38;6;0;1;0;0;0;25;0
26.09.2022;İzban;136066;89270;2819;4804;869;72;6322;36994;0
26.09.2022;Izulas;86585;75663;1530;4582;51;217;5184;45727;0
26.09.2022;Izdeniz-Araba;140;3;1;2;0;0;0;0;0
26.09.2022;İBB Sebze ve Meyve Hali;163;0;0;0;0;0;0;0;0
27.09.2022;İBB Sebze ve Meyve Hali;89;0;0;0;0;0;0;0;0
27.09.2022;İzban;132521;89168;2834;4918;834;78;6176;36301;0
27.09.2022;Tramvay Karşıyaka;10312;7853;262;548;31;0;410;4525;0
27.09.2022;Eshot;379922;333549;7705;19478;277;817;26685;178670;0
27.09.2022;İzmir BB - Atik Yönetimi DB;1998;1480;18;65;0;0;0;1160;0
27.09.2022;NOSTALJİK TRAMVAY;66;48;0;0;0;0;0;0;0
27.09.2022;Metro;140745;124140;2785;6196;579;94;9131;37225;0
27.09.2022;Tramvay Konak;33885;25482;847;1655;61;36;2138;11267;0
27.09.2022;Izulas;85149;76350;1557;4411;30;251;5213;43477;0
27.09.2022;Izdeniz-Araba;152;11;1;1;0;0;0;0;0
27.09.2022;Grand Plaza A.Ş ;25;6;0;2;0;0;0;32;0
27.09.2022;Teleferik;77;20;0;0;0;0;0;0;0
27.09.2022;Seferihisar Mot. Taş. Kooperat;4873;2979;128;319;0;1;310;3270;0
27.09.2022;Izdeniz;23310;9198;352;925;606;6;1440;5154;0
27.09.2022;İZTAŞIT KİRAZ;1639;527;89;40;0;0;18;593;0
27.09.2022;İBB Bornova Buz Pisti;2;13;0;0;0;0;0;0;0
27.09.2022;İzmir Doğal Yaşam Parkı;76;33;0;0;0;0;0;3;0
28.09.2022;Tramvay Konak;34283;26538;904;1656;68;40;2031;10553;0
28.09.2022;Izulas;84685;77525;1542;4424;20;216;5133;42915;0
28.09.2022;Teleferik;179;16;2;0;0;0;0;0;0
28.09.2022;İzmir BB - Atik Yönetimi DB;2017;1508;20;36;0;0;0;1100;0
28.09.2022;Tramvay Karşıyaka;15591;10397;341;1008;56;12;452;8401;0
28.09.2022;İzmir Doğal Yaşam Parkı;52;20;0;2;0;0;0;2;0
28.09.2022;İzban;129900;88950;2751;4545;786;47;6103;34429;0
28.09.2022;Izdeniz;25837;11258;413;1018;797;10;1482;5501;0
28.09.2022;Grand Plaza A.Ş ;19;6;1;1;0;0;0;32;0
28.09.2022;NOSTALJİK TRAMVAY;48;19;0;0;0;0;0;0;0
28.09.2022;Metro;138845;124626;2657;5990;460;73;9184;35650;0
28.09.2022;Eshot;381378;338728;7796;19504;254;786;26563;181896;0
28.09.2022;İZTAŞIT KİRAZ;1842;594;86;24;0;1;17;700;0
28.09.2022;İBB Sebze ve Meyve Hali;95;0;0;0;0;0;0;0;0
28.09.2022;İBB Bornova Buz Pisti;1;7;0;0;0;0;0;0;0
28.09.2022;Seferihisar Mot. Taş. Kooperat;4923;3116;137;258;2;0;316;3025;0
28.09.2022;Izdeniz-Araba;115;6;0;5;0;0;0;0;0
29.09.2022;Teleferik;115;23;1;0;0;0;0;0;0
29.09.2022;İzmir BB - Atik Yönetimi DB;2011;1702;14;34;0;0;0;1082;0
29.09.2022;İBB Bornova Buz Pisti;0;12;0;0;0;0;0;0;0
29.09.2022;Tramvay Karşıyaka;11027;8238;243;569;31;2;415;4782;0
29.09.2022;Izdeniz;24242;10369;398;953;750;24;1511;5334;0
29.09.2022;İBB Sebze ve Meyve Hali;89;1;0;0;0;0;0;0;0
29.09.2022;Metro;137046;124979;2819;5986;473;96;8978;36913;0
29.09.2022;Grand Plaza A.Ş ;17;2;0;3;0;0;0;28;0
29.09.2022;Eshot;379250;341404;7705;19232;227;755;26129;177496;0
29.09.2022;Seferihisar Mot. Taş. Kooperat;4904;3077;148;231;0;2;304;3113;0
29.09.2022;İzmir Doğal Yaşam Parkı;81;41;3;1;0;0;0;3;0
29.09.2022;Izulas;85100;78959;1552;4370;35;193;5125;41606;0
29.09.2022;İzban;131643;89672;2917;4826;715;67;6259;37865;0
29.09.2022;İZTAŞIT KİRAZ;1589;591;90;31;0;1;25;582;0
29.09.2022;NOSTALJİK TRAMVAY;37;17;0;0;1;0;0;0;0
29.09.2022;Tramvay Konak;34411;26989;975;1550;67;46;2157;10731;0
29.09.2022;Izdeniz-Araba;99;6;0;1;0;0;0;0;0
30.09.2022;Teleferik;56;23;1;2;0;0;0;0;0
30.09.2022;İzmir BB - Atik Yönetimi DB;2234;1954;27;42;0;0;0;1082;0
30.09.2022;Eshot;381110;345130;7610;19061;263;792;25773;174379;0
30.09.2022;Seferihisar Mot. Taş. Kooperat;5288;3280;151;235;2;1;326;3507;0
30.09.2022;İZTAŞIT KİRAZ;1653;656;83;22;0;0;21;541;0
30.09.2022;Izdeniz;24496;11151;441;1027;629;14;1416;5189;0
30.09.2022;İzban;136057;92877;3140;4638;882;53;6363;35119;0
30.09.2022;Tramvay Konak;35714;28905;1021;1613;83;44;2183;10631;0
30.09.2022;İzmir Doğal Yaşam Parkı;67;41;0;2;0;0;0;3;0
30.09.2022;İBB Bornova Buz Pisti;0;1;0;0;0;0;0;0;0
30.09.2022;Grand Plaza A.Ş ;38;4;0;0;0;0;0;33;0
30.09.2022;Tramvay Karşıyaka;11527;9121;257;589;40;3;387;4764;0
30.09.2022;Metro;137180;123181;2823;5862;514;105;8823;34859;0
30.09.2022;NOSTALJİK TRAMVAY;45;24;0;0;0;0;0;0;0
30.09.2022;Izdeniz-Araba;7;0;0;0;0;0;0;0;0
30.09.2022;Izulas;84843;78618;1452;4350;37;248;5134;41646;0
30.09.2022;İBB Sebze ve Meyve Hali;113;1;0;0;0;0;0;0;0
1.10.2022;Izulas;84752;60026;678;3871;40;34;4385;35209;0
1.10.2022;İZTAŞIT KİRAZ;1449;417;26;25;0;1;20;531;0
1.10.2022;Teleferik;186;65;3;2;0;0;0;0;0
1.10.2022;İzmir BB - Atik Yönetimi DB;3425;2247;42;37;0;0;0;1153;0
1.10.2022;İBB Sebze ve Meyve Hali;177;1;0;0;0;0;0;0;0
1.10.2022;Seferihisar Mot. Taş. Kooperat;5040;3194;83;260;3;0;289;2725;0
1.10.2022;Izdeniz-Araba;77;2;0;3;0;0;0;0;0
1.10.2022;İzban;119798;70190;1791;3687;962;20;3871;27906;0
1.10.2022;Tramvay Karşıyaka;12801;11345;278;467;32;0;354;3901;0
1.10.2022;Tramvay Konak;31641;25471;753;1174;106;4;1190;8212;0
1.10.2022;İBB Bornova Buz Pisti;2;27;1;0;0;0;0;0;0
1.10.2022;Grand Plaza A.Ş ;32;7;3;0;0;0;0;49;0
1.10.2022;İzmir Doğal Yaşam Parkı;342;153;4;3;0;0;0;23;0
1.10.2022;Izdeniz;27096;14502;465;834;1101;4;488;4858;0
1.10.2022;NOSTALJİK TRAMVAY;156;100;6;0;0;0;4;8;0
1.10.2022;Metro;106607;80239;1551;4073;456;7;3674;24383;0
1.10.2022;Eshot;306728;212406;3279;14060;237;103;17334;128800;0
2.10.2022;İzmir BB - Atik Yönetimi DB;3257;2011;31;47;0;0;0;909;0
2.10.2022;Tramvay Karşıyaka;9635;8096;121;281;25;2;261;2802;0
2.10.2022;Izulas;59543;44590;386;2469;32;118;3004;26845;0
2.10.2022;Metro;71725;62077;831;2184;394;72;2266;15050;0
2.10.2022;İBB Bornova Buz Pisti;21;19;0;0;0;0;0;0;0
2.10.2022;Tramvay Konak;19879;17440;257;548;78;11;766;4765;0
2.10.2022;Teleferik;213;116;3;3;0;0;0;0;0
2.10.2022;İzban;93497;56285;1057;2518;832;45;2723;20917;0
2.10.2022;Izdeniz-Araba;63;5;1;1;0;0;0;0;0
2.10.2022;İZTAŞIT KİRAZ;912;236;10;15;0;0;8;211;0
2.10.2022;İzmir Doğal Yaşam Parkı;869;255;14;15;0;0;0;24;0
2.10.2022;İBB Sebze ve Meyve Hali;3;0;0;0;0;0;0;0;0
2.10.2022;Izdeniz;20098;10480;197;406;1098;17;280;2883;0
2.10.2022;NOSTALJİK TRAMVAY;163;123;1;2;0;0;0;12;0
2.10.2022;Eshot;232192;168912;2111;10389;213;420;11917;106663;0
2.10.2022;Seferihisar Mot. Taş. Kooperat;4494;2567;60;216;5;0;194;2299;0
3.10.2022;İzmir BB - Atik Yönetimi DB;1769;1764;20;43;0;0;0;1146;0
3.10.2022;Metro;152103;149104;2845;6568;609;74;9654;40094;0
3.10.2022;Izdeniz-Araba;181;10;2;2;0;0;0;0;0
3.10.2022;Grand Plaza A.Ş ;29;3;0;1;0;0;0;33;0
3.10.2022;Tramvay Konak;34614;27256;804;1698;116;36;2015;11688;0
3.10.2022;İBB Sebze ve Meyve Hali;166;0;0;0;0;0;0;0;0
3.10.2022;İZTAŞIT KİRAZ;1616;561;94;24;0;2;30;516;0
3.10.2022;İzban;139688;97332;2860;5066;750;74;6333;38210;0
3.10.2022;İBB Bornova Buz Pisti;0;9;0;0;0;0;0;0;0
3.10.2022;Eshot;389618;389270;7501;19600;258;724;26370;184107;0
3.10.2022;Izulas;85213;80581;1512;4391;44;185;5171;43307;0
3.10.2022;İzmir Doğal Yaşam Parkı;86;20;0;1;0;0;0;4;0
3.10.2022;NOSTALJİK TRAMVAY;55;20;0;0;0;0;0;0;0
3.10.2022;Seferihisar Mot. Taş. Kooperat;5231;3674;152;273;3;0;308;3459;0
3.10.2022;Tramvay Karşıyaka;10565;7959;260;552;25;8;389;5352;0
3.10.2022;Izdeniz;24275;10938;349;1010;695;10;1479;5527;0
4.10.2022;Izdeniz-Araba;150;5;1;1;0;0;0;0;0
4.10.2022;Grand Plaza A.Ş ;38;4;1;1;0;0;0;37;0
4.10.2022;İBB Bornova Buz Pisti;0;23;0;0;0;0;0;0;0
4.10.2022;İBB Sebze ve Meyve Hali;115;1;0;0;0;0;0;0;0
4.10.2022;İZTAŞIT KİRAZ;1647;568;88;30;0;0;22;566;0
4.10.2022;Eshot;385064;394279;7440;19594;247;793;26811;179311;0
4.10.2022;Teleferik;81;21;0;0;0;0;0;0;0
4.10.2022;Seferihisar Mot. Taş. Kooperat;5078;3567;153;262;2;1;310;3356;0
4.10.2022;Tramvay Karşıyaka;10854;8115;270;597;17;2;388;5033;0
4.10.2022;NOSTALJİK TRAMVAY;49;32;0;2;2;0;0;0;0
4.10.2022;Izdeniz;24901;11082;429;991;605;8;1509;5787;0
4.10.2022;İzban;135678;97238;2868;5014;629;81;6332;36979;0
4.10.2022;Izulas;85580;80923;1543;4502;30;235;5107;43390;0
4.10.2022;Tramvay Konak;34495;27695;806;1781;49;41;2045;11527;0
4.10.2022;İzmir BB - Atik Yönetimi DB;1856;1622;13;59;0;0;0;1190;0
4.10.2022;Metro;146200;145300;2865;6589;569;107;9005;39942;0
4.10.2022;İzmir Doğal Yaşam Parkı;60;30;0;0;0;0;0;6;0
5.10.2022;Eshot;390317;400231;7804;20136;213;833;26350;187524;0
5.10.2022;İzmir BB - Atik Yönetimi DB;1919;1782;18;56;0;0;0;1295;0
5.10.2022;Metro;147378;156131;2915;6358;565;74;9621;38159;0
5.10.2022;İZTAŞIT KİRAZ;1690;600;88;26;0;0;34;647;0
5.10.2022;Izdeniz-Araba;116;1;1;2;0;0;0;0;0
5.10.2022;NOSTALJİK TRAMVAY;48;23;1;0;0;0;0;0;0
5.10.2022;İBB Bornova Buz Pisti;0;13;0;0;0;0;0;0;0
5.10.2022;İBB Sebze ve Meyve Hali;102;0;0;0;0;0;0;0;0
5.10.2022;Teleferik;171;15;0;0;0;0;0;0;0
5.10.2022;Tramvay Karşıyaka;16418;10372;348;1020;33;15;491;8604;0
5.10.2022;Grand Plaza A.Ş ;27;6;1;0;0;0;0;40;0
5.10.2022;İzmir Doğal Yaşam Parkı;123;34;0;3;0;0;0;3;0
5.10.2022;Seferihisar Mot. Taş. Kooperat;5044;3691;156;270;1;2;324;3215;0
5.10.2022;İzban;133947;96142;2872;4833;707;65;6297;36491;0
5.10.2022;Tramvay Konak;34933;28225;886;1725;68;37;2020;11539;0
5.10.2022;Izdeniz;26477;12242;397;1141;759;10;1572;6123;0
5.10.2022;Izulas;86158;82666;1520;4517;30;259;5180;44370;0
6.10.2022;Tramvay Konak;34414;28130;857;1752;84;36;2365;11124;0
6.10.2022;Izdeniz;24528;10860;442;1087;631;9;1769;5656;0
6.10.2022;Teleferik;50;17;0;0;0;0;0;0;0
6.10.2022;İBB Sebze ve Meyve Hali;114;0;0;0;0;0;0;0;0
6.10.2022;Metro;141215;143836;2826;6455;460;79;10353;39084;0
6.10.2022;Grand Plaza A.Ş ;27;2;0;4;0;0;0;35;0
6.10.2022;Tramvay Karşıyaka;11206;8575;273;647;18;0;393;5203;0
6.10.2022;İZTAŞIT KİRAZ;1523;624;94;30;0;0;30;522;0
6.10.2022;NOSTALJİK TRAMVAY;42;17;0;2;2;0;0;0;0
6.10.2022;Izulas;84742;81382;1519;4272;30;252;5319;41955;0
6.10.2022;Seferihisar Mot. Taş. Kooperat;5007;3476;156;264;2;2;339;3215;0
6.10.2022;İzmir BB - Atik Yönetimi DB;1780;1824;12;46;0;0;0;1219;0
6.10.2022;İzban;132852;96226;2766;5026;743;75;6234;38676;0
6.10.2022;Eshot;384021;398612;7604;19586;232;902;27158;181943;0
6.10.2022;Izdeniz-Araba;209;7;0;2;0;0;0;0;0
6.10.2022;İzmir Doğal Yaşam Parkı;63;15;2;3;0;0;0;3;0
6.10.2022;İBB Bornova Buz Pisti;2;17;0;0;0;0;0;0;0
7.10.2022;Eshot;382611;396501;7682;18979;282;903;26357;175263;0
7.10.2022;İBB Sebze ve Meyve Hali;136;0;0;0;0;0;0;0;0
7.10.2022;İZTAŞIT KİRAZ;1777;644;82;29;0;0;19;492;0
7.10.2022;Tramvay Karşıyaka;11509;9455;299;648;31;5;409;5254;0
7.10.2022;Izulas;84490;81408;1421;4262;24;248;5114;41698;0
7.10.2022;Grand Plaza A.Ş ;23;8;0;3;0;0;0;37;0
7.10.2022;İBB Bornova Buz Pisti;4;55;0;0;0;0;0;0;0
7.10.2022;NOSTALJİK TRAMVAY;62;34;1;0;0;0;0;0;0
7.10.2022;Metro;139049;141765;2767;5984;543;96;8923;35357;0
7.10.2022;İzban;136533;104185;2947;4968;929;85;6302;35502;0
7.10.2022;Tramvay Konak;34662;29767;897;1582;97;29;2215;10760;0
7.10.2022;İzmir BB - Atik Yönetimi DB;1694;1986;9;47;0;0;0;1152;0
7.10.2022;Seferihisar Mot. Taş. Kooperat;5240;3497;147;286;3;2;331;3418;0
7.10.2022;Izdeniz-Araba;134;6;0;3;0;0;0;0;0
7.10.2022;İzmir Doğal Yaşam Parkı;110;28;5;0;0;0;0;5;0
7.10.2022;Teleferik;52;40;0;0;0;0;0;0;0
7.10.2022;Izdeniz;24098;11724;401;941;715;8;1517;5202;0
8.10.2022;İzmir BB - Atik Yönetimi DB;3390;2940;52;60;0;0;0;1260;0
8.10.2022;Seferihisar Mot. Taş. Kooperat;4900;3105;58;220;5;2;249;2521;0
8.10.2022;Grand Plaza A.Ş ;35;7;0;4;0;0;0;46;0
8.10.2022;Tramvay Konak;31379;27108;650;1236;102;13;1245;7843;0
8.10.2022;İzban;121609;77531;1930;3714;939;56;4079;27685;0
8.10.2022;Izulas;83237;60186;723;3754;37;183;4239;34993;0
8.10.2022;Metro;114444;90052;1808;4437;476;77;4105;26462;0
8.10.2022;Eshot;303762;222740;3326;14081;184;642;17584;126805;0
8.10.2022;İzmir Doğal Yaşam Parkı;518;186;25;1;0;0;0;16;0
8.10.2022;İBB Bornova Buz Pisti;0;32;0;0;0;0;0;0;0
8.10.2022;Izdeniz;25815;14812;512;820;935;14;509;4768;0
8.10.2022;İZTAŞIT KİRAZ;1557;456;35;29;0;0;12;516;0
8.10.2022;Izdeniz-Araba;106;5;1;2;0;0;0;0;0
8.10.2022;NOSTALJİK TRAMVAY;118;141;6;4;0;0;1;11;0
8.10.2022;Teleferik;160;63;3;1;0;0;0;0;0
8.10.2022;İBB Sebze ve Meyve Hali;149;0;0;0;0;0;0;0;0
8.10.2022;Tramvay Karşıyaka;13156;11752;266;534;49;4;405;4428;0
9.10.2022;Tramvay Konak;21685;19723;333;660;95;17;869;5321;0
9.10.2022;İzban;100047;61953;1235;2767;839;64;2864;22543;0
9.10.2022;Metro;83287;73950;1201;2426;384;60;2659;17121;0
9.10.2022;Tramvay Karşıyaka;10894;9199;183;408;33;2;352;3727;0
9.10.2022;İzmir BB - Atik Yönetimi DB;4324;2847;46;51;0;0;0;1161;0
9.10.2022;NOSTALJİK TRAMVAY;208;181;4;3;1;0;11;9;0
9.10.2022;Eshot;240563;180928;2650;11064;210;568;12504;110877;0
9.10.2022;İZTAŞIT KİRAZ;906;209;10;20;0;0;16;245;0
9.10.2022;İBB Sebze ve Meyve Hali;5;0;0;0;0;0;0;0;0
9.10.2022;Izdeniz-Araba;40;3;0;3;0;0;0;0;0
9.10.2022;Izulas;62395;47803;505;2627;26;178;3013;28144;0
9.10.2022;Seferihisar Mot. Taş. Kooperat;4277;2684;63;190;2;0;186;2381;0
9.10.2022;Izdeniz;22657;12356;275;483;963;21;377;3256;0
9.10.2022;İBB Bornova Buz Pisti;11;40;0;0;0;0;0;0;0
9.10.2022;İzmir Doğal Yaşam Parkı;1353;329;20;14;0;0;0;29;0
9.10.2022;Teleferik;232;96;6;0;0;0;0;0;0
10.10.2022;İBB Sebze ve Meyve Hali;166;0;0;0;0;0;0;0;0
10.10.2022;Izdeniz;23260;10727;326;999;588;15;1578;5504;0
10.10.2022;İzmir Doğal Yaşam Parkı;54;17;1;3;0;0;0;2;0
10.10.2022;Eshot;386683;405600;7515;19636;226;909;26884;183325;0
10.10.2022;Tramvay Karşıyaka;10667;8203;231;628;28;1;433;5420;0
10.10.2022;Grand Plaza A.Ş ;27;2;0;8;0;0;0;44;0
10.10.2022;İBB Bornova Buz Pisti;0;10;0;0;0;0;0;0;0
10.10.2022;İzban;132270;95766;2715;4944;757;77;6351;36879;0
10.10.2022;Izdeniz-Araba;21;3;0;1;0;0;0;0;0
10.10.2022;Metro;140912;146884;2716;6354;507;119;9462;38940;0
10.10.2022;Tramvay Konak;34852;27867;797;1790;75;31;2281;11858;0
10.10.2022;Izulas;86278;82628;1446;4352;20;240;5234;43491;0
10.10.2022;İzmir BB - Atik Yönetimi DB;2254;1947;12;47;0;0;0;1362;0
10.10.2022;Seferihisar Mot. Taş. Kooperat;5193;3890;149;247;2;2;343;3320;0
10.10.2022;NOSTALJİK TRAMVAY;42;17;1;1;0;0;0;0;0
10.10.2022;İZTAŞIT KİRAZ;1655;658;86;30;0;0;14;519;0
11.10.2022;İzban;134590;100005;2840;5008;658;68;6330;37398;0
11.10.2022;Tramvay Konak;34287;28004;809;1673;64;44;2144;11606;0
11.10.2022;Tramvay Karşıyaka;10653;8121;272;638;21;1;471;5234;0
11.10.2022;İZTAŞIT KİRAZ;1613;588;91;26;0;0;25;565;0
11.10.2022;Eshot;382869;412155;7628;19844;180;833;26712;179889;0
11.10.2022;Izdeniz-Araba;11;0;0;0;0;0;0;0;0
11.10.2022;Seferihisar Mot. Taş. Kooperat;4973;3767;166;276;0;0;313;3274;0
11.10.2022;Izdeniz;23558;10593;358;999;489;3;1572;5616;0
11.10.2022;İzmir BB - Atik Yönetimi DB;2036;1861;22;54;0;0;0;1383;0
11.10.2022;İBB Sebze ve Meyve Hali;94;0;0;0;0;0;0;0;0
11.10.2022;Grand Plaza A.Ş ;36;7;0;3;0;0;0;47;0
11.10.2022;NOSTALJİK TRAMVAY;68;49;0;0;0;0;0;0;0
11.10.2022;Izulas;85518;83024;1483;4448;31;238;5119;43270;0
11.10.2022;Metro;138688;146682;2795;6406;414;101;9154;38204;0
11.10.2022;İzmir Doğal Yaşam Parkı;88;34;0;1;0;0;0;1;0
11.10.2022;Teleferik;45;16;0;0;0;0;0;0;0
11.10.2022;İBB Bornova Buz Pisti;0;10;0;0;0;0;0;0;0
12.10.2022;Tramvay Konak;34264;28080;785;1787;71;61;2199;11632;0
12.10.2022;Tramvay Karşıyaka;15960;10620;347;1105;29;6;451;8719;0
12.10.2022;İBB Sebze ve Meyve Hali;98;1;0;0;0;0;0;0;0
12.10.2022;Teleferik;132;16;0;1;0;0;0;0;0
12.10.2022;İZTAŞIT KİRAZ;1719;600;91;22;0;0;35;652;0
12.10.2022;Izdeniz;25525;12450;399;1104;578;13;1494;5878;0
12.10.2022;Metro;140950;147964;2769;6215;403;126;9204;37395;0
12.10.2022;Metro Maskematik;9;2;0;1;0;0;0;0;0
12.10.2022;İzmir Doğal Yaşam Parkı;107;31;0;1;0;0;0;6;0
12.10.2022;Seferihisar Mot. Taş. Kooperat;4907;3694;133;259;1;2;347;3172;0
12.10.2022;Izulas;84658;82808;1528;4529;26;291;5180;44073;0
12.10.2022;Eshot;386047;411293;7704;20256;244;896;26593;186499;0
12.10.2022;İzban;128971;95224;2787;4750;667;112;6213;35914;0
12.10.2022;İzmir BB - Atik Yönetimi DB;2281;2297;20;83;0;0;0;1476;0
12.10.2022;Grand Plaza A.Ş ;32;2;0;4;0;0;0;42;0
12.10.2022;Izdeniz-Araba;8;0;0;1;0;0;0;0;0
12.10.2022;NOSTALJİK TRAMVAY;45;45;0;1;6;0;0;0;0
12.10.2022;İBB Bornova Buz Pisti;1;20;0;0;0;0;0;0;0
13.10.2022;Tramvay Konak;33181;28175;789;1697;57;59;1955;11346;0
13.10.2022;İzmir BB - Atik Yönetimi DB;2179;2139;24;67;0;0;0;1441;0
13.10.2022;Izulas;83817;82758;1485;4358;26;244;5171;41313;0
13.10.2022;Tramvay Karşıyaka;10730;8218;249;612;20;4;415;5427;0
